track_name,artist_name,artist_genre,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
Kacey Talk,YoungBoy Never Broke Again,"['baton_rouge_rap', 'trap']",73,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,1SF8piqsZWn86DajVKih8F
Dicked Down in Dallas,Trey Lewis,['country_pop'],73,0.51,0.929,6,-4.685,1,0.0456,0.0608,5.39e-06,0.101,0.438,122.036,1yhft6ZqYadd4GOrKrmK3a
Ghost Of You,5 Seconds of Summer,"['boy_band', 'dance_pop', 'electropop', 'pop', 'post-teen_pop']",80,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,1MhXdlCQPnO56T57MfmaRm
AA,Walker Hayes,"['contemporary_country', 'country', 'country_road', 'modern_country_rock']",73,0.635,0.747,4,-6.227,1,0.0293,0.00313,0.0,0.346,0.753,104.027,77oKig47u34qCCFWKMfu1e
Tequila,Dan + Shay,"['contemporary_country', 'country', 'pop']",74,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,42fw0rxRO2xbesF6mJfd4Y
Arcade,Duncan Laurence,['dutch_pop'],84,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,1Xi84slp6FryDSCbzq4UCD
Me Metí En El Ruedo,Luis R Conriquez,"['corrido', 'nuevo_regional_mexicano']",79,0.805,0.614,9,-6.845,0,0.137,0.615,0.0,0.0915,0.633,100.035,7KNSQcLwrl3bNEuV1OVHtv
Amoeba,Clairo,"['bedroom_pop', 'indie_pop', 'pop']",75,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,0HAqq2GcQKyi3s87GuN7jU
Shake the Frost (Live),Tyler Childers,"['kentucky_indie', 'kentucky_roots', 'outlaw_country']",72,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,19MkwMrRjO7773zpuGss1o
Dancing in My Room,347aidan,"['sad_lo-fi', 'sad_rap']",80,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,6Pgmqg15yVexuOgtzuxwoX
In Your Eyes,The Weeknd,"['canadian_contemporary_r&b', 'canadian_pop', 'pop']",83,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,7szuecWAPwGoV1e5vGu8tl
emotions,iann dior,"['melodic_rap', 'pop_rap']",77,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,5ls62WNKHUUrdF3r1cv83T
Close Eyes,DVRST,['drift_phonk'],84,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,3CLSHJv5aUROAN2vfOyCOh
To Be Loved By You,Parker McCollum,"['contemporary_country', 'texas_country']",72,0.473,0.802,10,-4.497,1,0.037,0.00036,0.0,0.304,0.453,145.983,5Ykc3Wr4L4wef5QDdaaxM7
Heartless (feat. Mustard),Polo G,['chicago_rap'],74,0.776,0.64,7,-8.058,1,0.184,0.149,0.0,0.101,0.326,160.038,2iP3unJbxZvRuqyrS0ocZy
GATTI,JACKBOYS,"['rap', 'trap']",79,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,40mjsnRjCpycdUw3xhS20g
I'll Be Fine,Juice WRLD,"['chicago_rap', 'melodic_rap']",74,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,0INehbMZOFPnaPBAjK97i3
Thug Paradise 2,Soldier Kidd,"['florida_rap', 'pop_rap']",74,0.745,0.637,4,-5.912,0,0.312,0.187,0.0,0.114,0.424,79.946,1wqg2VowoogPATrqPzrpi3
Things A Man Oughta Know,Lainey Wilson,"['contemporary_country', 'country_pop']",73,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,5QS8PNEWbqTEZyQ6e9ZbJf
One Thing Right,Marshmello,"['brostep', 'dance_pop', 'edm', 'pop', 'pop_dance', 'progressive_electro_house']",76,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,4hPpVbbakQNv8YTHYaOJP4
Permission to Dance,BTS,"['k-pop', 'k-pop_boy_group']",86,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,3XYRV7ZSHqIRDG87DKTtry
Freak,Doja Cat,"['dance_pop', 'pop']",77,0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912,3aA6xB0tOilDDX17fIJ0Bl
Foreign,Playboi Carti,"['atl_hip_hop', 'plugg', 'pluggnb', 'rap', 'trap']",74,0.762,0.705,6,-5.195,0,0.164,0.0906,0.0,0.17,0.264,122.955,500l6Cwe40hkPqS7Sf7ufY
"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",Skylar Grey,['piano_rock'],81,0.664,0.692,1,-4.128,0,0.127,0.237,0.0,0.0798,0.233,154.924,5W8HXMOMLtXLz0RGKUtnlZ
Reminds Me Of You,Juice WRLD,"['chicago_rap', 'melodic_rap']",76,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,5YSHygGN9D0mID1NsVd5my
Havana (feat. Young Thug),Camila Cabello,"['dance_pop', 'pop', 'post-teen_pop']",82,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,1rfofaqEpACxVEHIZBJe6W
Bandaid On A Bullet Hole - Bonus,Morgan Wallen,['contemporary_country'],72,0.543,0.48,2,-6.745,1,0.0301,0.794,0.0,0.119,0.391,154.78,1RvoRAL612adAVrPUoAMHR
Seduce (Feat. Capella Grey & Tamae),Russ,"['hawaiian_hip_hop', 'rap']",77,0.825,0.366,1,-6.973,0,0.0614,0.624,1.87e-06,0.0575,0.75,94.032,5irzewJoHob42Nq3P9kOYh
Hell N Back,Bakar,['uk_alternative_hip_hop'],77,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,3NRql0A1Ef4RCvT473iqgD
Bodak Yellow,Cardi B,"['dance_pop', 'pop', 'pop_rap', 'rap']",76,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,6KBYefIoo7KydImq1uUQlL
La Curiosidad,Jay Wheeler,"['latin', 'reggaeton', 'trap_latino']",85,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4HYDUMY0xSpeBr0AMY9cUz
万里长城,GAI,['chinese_hip_hop'],71,0.675,0.729,2,-8.334,1,0.26,0.148,0.00174,0.0927,0.258,124.045,4u6WPFTgeDpg5G8Ce4QCSe
Choke,I DONT KNOW HOW BUT THEY FOUND ME,"['alt_z', 'indie_pop', 'modern_rock', 'rock']",76,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,37mfTcSlX60JtAvAETytGs
County Line,Chase Matthew,['redneck'],72,0.536,0.772,3,-6.027,0,0.0339,0.206,0.0,0.163,0.423,134.019,1V8LJmUEAleAHmBUaD0ZFI
Matt Hardy 999 (feat. Juice WRLD),Trippie Redd,"['melodic_rap', 'rap', 'trap']",74,0.672,0.654,1,-4.528,1,0.0966,0.201,0.0,0.1,0.404,78.512,1HsOTiVqdN7PB1zOS2bcsO
Walk It Talk It,Migos,"['atl_hip_hop', 'hip_hop', 'pop_rap', 'rap', 'trap']",78,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,6n4U3TlzUGhdSFbUUhTvLP
Astronomy,Conan Gray,"['bedroom_pop', 'indie_pop', 'pop']",79,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,0KmgJyW4GDgonqsoyx0CZ3
Dirt Road Down,Travis Denning,"['contemporary_country', 'country', 'country_pop']",73,0.54,0.87,8,-4.635,1,0.0487,0.0678,0.0,0.12,0.494,97.991,5gTQD1FjKMqUisgSD0uyb1
Moral of the Story,Ashe,"['alt_z', 'electropop', 'pop']",80,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,2nC3QhMI9reBIOWutbU3Tj
En Tu Perra Vida,Grupo Firme,"['norteno', 'nuevo_regional_mexicano', 'regional_mexican', 'sierreno']",82,0.546,0.438,5,-4.748,1,0.0669,0.353,0.0,0.261,0.568,112.136,0ldT3gl7aGNzrJyd4b1CA4
first order of business,Baby Keem,"['hip_hop', 'rap']",76,0.963,0.309,6,-8.456,0,0.315,0.0605,1.9e-05,0.108,0.579,132.04,4d6z0mKVcnhE5x0YWvTexh
Billie Bossa Nova,Billie Eilish,"['art_pop', 'electropop', 'pop']",79,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,2KnuaZYoGzDoHiBTNYOTXG
POPSTAR (feat. Drake),DJ Khaled,"['dance_pop', 'hip_hop', 'miami_hip_hop', 'pop', 'pop_rap', 'rap', 'southern_hip_hop', 'trap']",79,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,6EDO9iiTtwNv6waLwa1UUq
Butterflies,MAX,"['dance_pop', 'electropop', 'pop', 'post-teen_pop', 'viral_pop']",78,0.7,0.613,11,-4.041,1,0.0408,0.385,0.0,0.0887,0.42,88.084,7eQHxigpuDJjCG50JyzU8v
Vete,Bad Bunny,"['latin', 'reggaeton', 'trap_latino']",82,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,5DxXgozhkPLgrbKFY91w0c
Deep Sleep Recovery Noise,Water Sound Natural White Noise,"['sleep', 'white_noise']",77,0.0,0.032,1,-30.704,1,0.0,0.916,0.202,0.103,0.0,0.0,5pGBDKBaR63vuJ4g8ialcU
Ransom (with Juice WRLD) - Remix,Lil Tecca,"['melodic_rap', 'pluggnb', 'rap', 'trap']",76,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,2WsuSYJNXGKXVYkHPnq2yp
The Red Means I Love You,Madds Buckley,['gen_z_singer-songwriter'],75,0.282,0.302,2,-11.513,1,0.0344,0.0944,2.07e-06,0.0726,0.19,78.881,5pLbM4PU1wZyMvoQyEAorp
Smile (with The Weeknd),Juice WRLD,"['chicago_rap', 'melodic_rap']",77,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,6wQlQrTY5mVS8EGaFZVwVF
"break up with your girlfriend, i'm bored",Ariana Grande,"['dance_pop', 'pop']",79,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,4kV4N9D1iKVxx1KLvtTpjS
Reborn,KIDS SEE GHOSTS,"['hip_hop', 'rap']",74,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,4RVbK6cV0VqWdpCDcx3hiT
Life's A Mess (feat. Halsey),Juice WRLD,"['chicago_rap', 'melodic_rap']",76,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,5wWAwzGp2OaaoIkwcz6wZs
Your New Boyfriend,Wilbur Soot,"['dream_smp', 'indie_pop']",77,0.546,0.453,7,-13.04,1,0.121,0.382,3.9e-05,0.106,0.74,104.532,4vLBnQtece15fFhqWxZvJP
NEVER LEFT,Lil Tecca,"['melodic_rap', 'pluggnb', 'rap', 'trap']",75,0.807,0.659,11,-6.92,1,0.332,0.0224,0.0,0.309,0.438,82.465,21UkXrc9kD48rNpTMI2ecz
N 2 Deep,Drake,"['canadian_hip_hop', 'canadian_pop', 'hip_hop', 'rap', 'toronto_rap']",75,0.507,0.429,2,-7.726,1,0.326,0.0518,0.0,0.109,0.0744,91.0,34D6FJysnQioVingDKufuf
Stay Next To Me (with Chelsea Cutler),Quinn XCII,"['electropop', 'indie_pop_rap', 'pop', 'pop_rap']",75,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,7kTlHVCARylJAqm40yVoWE
Pissed Me Off,Lil Durk,"['chicago_drill', 'chicago_rap', 'drill', 'hip_hop', 'rap', 'trap']",73,0.723,0.516,11,-10.707,0,0.485,0.00311,1.26e-06,0.115,0.223,155.967,52nTQQahs46s1iHFQ3Wv5Q
This Bar,Morgan Wallen,['contemporary_country'],72,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,075qcpR3BnxD5CWUIx1HTr
Truth About You,Mitchell Tenpenny,"['contemporary_country', 'country', 'heartland_rock']",73,0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,4Qum1kECNQrpREev5fvAQ4
Sick and Tired (ft. Machine Gun Kelly and Travis Barker),iann dior,"['melodic_rap', 'pop_rap']",76,0.748,0.492,11,-8.584,1,0.0498,0.151,0.0,0.146,0.483,145.097,0DILU9jjSTnCv1dcbUH3ib
The Color Violet,Tory Lanez,"['canadian_hip_hop', 'canadian_trap', 'melodic_rap', 'pop_rap', 'r&b', 'rap', 'toronto_rap', 'trap']",76,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,3azJifCSqg9fRij2yKIbWz
All Night Parking (with Erroll Garner) Interlude,Adele,"['british_soul', 'pop', 'pop_soul', 'uk_pop']",78,0.734,0.497,8,-9.666,1,0.166,0.67,2.35e-05,0.194,0.307,127.989,496vIKS2INz840xZaKncvR
Sunkissed,khai dreams,"['indie_pop', 'lo-fi_rap', 'sad_lo-fi']",75,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,1tD8J13a74q8fBqXwAP50j
Stay,Post Malone,"['dfw_rap', 'melodic_rap', 'rap']",76,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,4H7WNRErSbONkM06blBoGc
Old Town Road - Remix,Lil Nas X,"['lgbtq+_hip_hop', 'pop']",82,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,2YpeDb67231RjR0MgVLzsG
MIA (feat. Drake),Bad Bunny,"['latin', 'reggaeton', 'trap_latino']",80,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,116H0KvKr2Zl4RPuVBruDO
Candy (feat. Trippie Redd),Machine Gun Kelly,"['ohio_hip_hop', 'pop_rap']",75,0.744,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,98.019,37AGgp9VP8TVJBfEat74Bj
Molly,Sleepy Hallow,"['brooklyn_drill', 'nyc_rap']",75,0.812,0.385,10,-9.676,0,0.416,0.787,0.0,0.103,0.742,133.993,3m49rgJQUz5GU07RWjf5SH
Maybach (feat. Future),42 Dugg,"['detroit_trap', 'pop_rap', 'rap', 'southern_hip_hop', 'trap']",72,0.735,0.446,5,-10.232,1,0.109,0.0071,1.93e-05,0.173,0.121,150.915,2Qt8qG9SWPdtRiaWcPNJRm
Candles,Juice WRLD,"['chicago_rap', 'melodic_rap']",74,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,1wa6QQsdSE3X2GbRljGpFk
Icee Pop,Nic D,['pop_rap'],76,0.914,0.572,0,-6.606,1,0.0359,0.12,0.0,0.0709,0.864,134.989,1zKOagmkCtXuGmCivG8HZE
Don't Go Yet,Camila Cabello,"['dance_pop', 'pop', 'post-teen_pop']",86,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,1058fW9H3fZA6QjYCdOBad
you should see me in a crown,Billie Eilish,"['art_pop', 'electropop', 'pop']",79,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,3XF5xLJHOQQRbWya6hBp7d
Wake Up in the Sky,Gucci Mane,"['atl_hip_hop', 'dirty_south_rap', 'gangster_rap', 'hip_hop', 'pop_rap', 'rap', 'southern_hip_hop', 'trap']",79,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,0QIjsbm2fh1cJ45XO9eGqq
Trip,Ella Mai,"['dance_pop', 'pop', 'pop_r&b', 'pop_rap', 'r&b', 'uk_contemporary_r&b', 'urban_contemporary']",76,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,6CTWathupIiDs7U4InHnDA
Enemies (feat. DaBaby),Post Malone,"['dfw_rap', 'melodic_rap', 'rap']",76,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,0Xek5rqai2jcOWCYWJfVCF
Look Alive (feat. Drake),BlocBoy JB,"['memphis_hip_hop', 'pop_rap', 'rap', 'southern_hip_hop', 'tennessee_hip_hop', 'trap', 'vapor_trap']",76,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,4qKcDkK6siZ7Jp1Jb4m0aL
Sensitive,Dreamer Isioma,"['alternative_r&b', 'indie_r&b', 'modern_indie_pop']",75,0.601,0.649,7,-6.979,1,0.133,0.166,3.35e-05,0.165,0.351,89.73,0oHEteATZnAZuA9dl1dXF3
hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,"['melodic_rap', 'rap', 'trap']",75,0.681,0.522,5,-8.74,0,0.303,0.0191,0.0,0.415,0.219,172.946,7FCDmAel69bzxRkOxbh2dB
Over The Top (feat. Drake),Smiley,"['canadian_hip_hop', 'toronto_rap']",75,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,3yaYgjEFkRw3PVjW9mV1TO
Funny Thing,Thundercat,"['afrofuturism', 'indie_soul']",75,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,1c5CllrZr45UBhWpIqM332
Attention,Charlie Puth,"['dance_pop', 'pop', 'viral_pop']",83,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,5cF0dROlMOK5uNZtivgu50
Walk Em Down (feat. Roddy Ricch),NLE Choppa,['memphis_hip_hop'],74,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,1Z0cZI0UzNbP9L8MzzGxqf
Glad You Exist,Dan + Shay,"['contemporary_country', 'country', 'pop']",75,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,472vIK1ldetTxRxG3ovaiY
I,Lil Skies,"['melodic_rap', 'rap', 'trap']",74,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,4ZT9FnbFu1PaBfV3itxiqT
Cuando Tú Me Miras,Eslabon Armado,"['corrido', 'corridos_tumbados', 'nuevo_regional_mexicano', 'sierreno']",74,0.618,0.644,8,-10.663,1,0.0296,0.451,0.000105,0.352,0.861,98.721,5kItv0UayV5g4Xs9FMshDR
Out Of Love,Alessia Cara,"['canadian_contemporary_r&b', 'canadian_pop', 'dance_pop', 'electropop', 'pop', 'post-teen_pop']",78,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb
Violent,carolesdaughter,['alt_z'],77,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,7CFfqRW50ffULvBv7lfIIg
Be Kind (with Halsey),Marshmello,"['brostep', 'dance_pop', 'edm', 'pop', 'pop_dance', 'progressive_electro_house']",80,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,3Z8FwOEN59mRMxDCtb8N0A
Fuck The World (Summer in London),Brent Faiyaz,"['dmv_rap', 'hip_hop', 'pop', 'r&b', 'rap']",74,0.679,0.281,3,-15.506,0,0.184,0.873,0.00335,0.215,0.234,74.996,2CzUlaKN1mvb0szagSR3ux
She,Harry Styles,['pop'],78,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,6SQLk9HSNketfgs2AyIiMs
You Belong With Me (Taylor’s Version),Taylor Swift,['pop'],79,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,1qrpoAMXodY6895hGKoUpA
Descansando,Fuerza Regida,"['corrido', 'corridos_tumbados', 'nuevo_regional_mexicano', 'regional_mexican', 'sierreno']",78,0.507,0.718,7,-3.795,1,0.0636,0.296,0.0,0.0921,0.927,92.226,3QXBaUQ8iwP2WI1GpQIP18
Therapy,Andrew Garfield,"['hollywood', 'pop']",77,0.554,0.593,0,-5.492,1,0.215,0.207,0.0,0.0529,0.618,147.743,1iFgG6BeEPTbXsAok6zYxR
Thinking 'Bout You (feat. Lauren Alaina),Dustin Lynch,"['contemporary_country', 'country', 'country_road', 'modern_country_rock']",72,0.394,0.747,8,-4.446,1,0.0627,0.13,0.0,0.0747,0.776,203.918,6NebrV4ZigAoXIRbe11hxh
The Jackie (with J. Cole & Lil Tjay),Bas,"['hip_hop', 'queens_hip_hop', 'rap', 'sudanese_pop', 'underground_hip_hop']",74,0.784,0.474,8,-6.139,1,0.0524,0.333,0.0,0.278,0.64,128.012,15qKrPi4Kg0z7g9HlwWyeb
Flocky Flocky (feat. Travis Scott),Don Toliver,"['pop', 'rap', 'trap']",77,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,25r6MZ4Gtd76l43qnZI1DG
Talkin' Tennessee,Morgan Wallen,['contemporary_country'],71,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988,7szRiHu6r91o2Po9GTPN4c
Girl Of My Dreams,Rod Wave,['florida_rap'],72,0.637,0.562,4,-7.348,0,0.0694,0.488,0.0,0.114,0.352,75.041,09YHm6IkdZko28KdEbXtPb
Retaliation,22Gz,"['brooklyn_drill', 'nyc_rap']",73,0.924,0.681,11,-6.94,1,0.294,0.011,1.21e-06,0.0972,0.491,141.982,1NE8EEo8xpxTLAYHJbmsrY
Dream Girl,Crisaunt,"['aesthetic_rap', 'bedroom_pop', 'sad_lo-fi']",75,0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,3Z6cltU0OfbUdSZtZlzKPL
Si Me Ven,Los Gemelos De Sinaloa,"['corrido', 'corridos_tumbados', 'nuevo_regional_mexicano', 'regional_mexican', 'sierreno']",76,0.767,0.666,7,-4.951,1,0.13,0.427,3.71e-06,0.243,0.532,111.879,5SkLd0qWWqYtv3Ry0dIyIh
Hold Me While You Wait,Lewis Capaldi,"['pop', 'uk_pop']",80,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM
Somebody’s Problem,Morgan Wallen,['contemporary_country'],72,0.657,0.54,5,-7.675,1,0.0287,0.662,0.0,0.123,0.625,136.97,0SErdEdRcVX1uJCf1eTGYH
Without Me,Halsey,"['dance_pop', 'electropop', 'etherpop', 'indie_poptimism', 'pop']",81,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,5p7ujcrUXASCNwRaWNHR1C
I Quit Drinking,Kelsea Ballerini,"['contemporary_country', 'country', 'pop']",77,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,6OcCk1dbAb7XNHsC098oEM
no tears left to cry,Ariana Grande,"['dance_pop', 'pop']",80,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,2qT1uLXPVPzGgFOx4jtEuo
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,"['dance_pop', 'edm', 'house', 'pop_dance', 'pop_rap', 'tropical_house', 'uk_dance']",88,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4cG7HUWYHBV6R6tHn1gxrl
NDA,Billie Eilish,"['art_pop', 'electropop', 'pop']",80,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,38GBNKZUhfBkk3oNlWzRYd
Hallucinogenics,Matt Maeson,"['indie_poptimism', 'modern_rock']",74,0.549,0.653,0,-7.47,1,0.0503,0.457,0.0,0.0969,0.287,121.348,6bLU8e0LGyztE9iD5DWBQ1
Did It Again,Lil Tecca,"['melodic_rap', 'pluggnb', 'rap', 'trap']",75,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,4guBZjUyrGoHsTahO3IHdj
Could Have Been Me,Halsey,"['dance_pop', 'electropop', 'etherpop', 'indie_poptimism', 'pop']",77,0.552,0.662,6,-6.225,0,0.0548,9.18e-05,0.0,0.143,0.572,79.973,16nCYYc1lCxCyvaR1lgo0i
Una Vez,Bad Bunny,"['latin', 'reggaeton', 'trap_latino']",84,0.55,0.598,11,-5.402,0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,5J7teKIJGtqVypgYI6sqXj
Potato Salad,"Tyler, The Creator","['hip_hop', 'rap']",75,0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,1jzIJcHCXneHw7ojC6LXiF
Made For You,Jake Owen,"['contemporary_country', 'country', 'country_road', 'modern_country_rock']",73,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,7vF3xkCMvZjAe2nTWY0uQZ
Hot (feat. Moneybagg Yo),Meek Mill,"['hip_hop', 'philly_rap', 'pop_rap', 'rap', 'southern_hip_hop', 'trap']",73,0.773,0.623,2,-5.267,1,0.196,0.00194,0.0,0.133,0.13,153.1,5qyZ6LcHvBiIHLaoED8K4g
I THINK,"Tyler, The Creator","['hip_hop', 'rap']",75,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,4f8Mh5wuWHOsfXtzjrJB3t
Never Say Never (with Lainey Wilson),Cole Swindell,"['contemporary_country', 'country', 'country_road', 'modern_country_rock']",72,0.472,0.937,0,-4.028,0,0.0567,0.00717,0.0,0.11,0.454,140.073,03kCiUPjdAV9ur9ugm8PQT
justified,Kacey Musgraves,"['contemporary_country', 'country_dawn', 'pop', 'texas_country']",73,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,4wONXG4GqWSscEyZlx300W
Bite Me,Avril Lavigne,"['canadian_pop', 'candy_pop', 'dance_pop', 'pop', 'post-teen_pop']",78,0.491,0.792,8,-4.382,1,0.0699,0.00381,0.0,0.359,0.74,169.997,4bNa2MHnPB7zckROAHh8mR
Moon & Stars (feat. Maggie Lindemann),$NOT,"['aesthetic_rap', 'florida_rap', 'underground_hip_hop', 'vapor_trap']",75,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,3oGbHF3Kdwf3AsRCbBjUxu
2002,Anne-Marie,"['dance_pop', 'pop', 'pop_dance', 'post-teen_pop', 'tropical_house', 'uk_pop']",84,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,2BgEsaKNfHUdlh97KmvFyo
Lost Cause,Billie Eilish,"['art_pop', 'electropop', 'pop']",78,0.526,0.334,10,-8.491,0,0.251,0.702,0.00782,0.0586,0.522,74.966,4191RXFPa7Ge9XkA4cWlna
Starting Over,Chris Stapleton,"['contemporary_country', 'outlaw_country']",73,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,3K07bGe8iljQ3mOKArHLDo
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,"['atl_hip_hop', 'atl_trap', 'rap', 'trap']",74,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,6wWaVoUOzLQJHd3bWAUpdZ
Settle Me Down,Josh Abbott Band,"['contemporary_country', 'country_road', 'modern_country_rock', 'red_dirt', 'texas_country']",72,0.352,0.524,4,-6.738,1,0.0336,0.729,7.05e-06,0.107,0.478,73.104,4fFIpQ8eswym0U7movpzQR
